产品名字,产品型号,产品价格,产品以前价格,产品颜色,产品尺寸,产品详情,产品图片,产品位置,适合人群,产品页面编号,产品url
goods_name,goods_model,goods_price,goods_discount_price,goods_color,goods_size,goods_details,goods_images,goods_num,gender,goods_page,goods_url
CLEAN & MEAN HAT,SP9196003|SLT|S/M,$26.00,$0,SLATE,"['S/M', 'L/XL']","['O-Neill Men-s Flexfit hat', 'Structured, 6 panel design', '3D front logo embroidery', 'Rear word mark embroidery', '98% Cotton, 2% Elastane\n']","['https://cdn.shopify.com/s/files/1/2034/7683/products/cleanandmean_SP9196003_slt_f_7402ff2e-93a3-4987-8209-3692da6b48aa.jpg?v=1545169554', 'https://cdn.shopify.com/s/files/1/2034/7683/products/cleanandmean_SP9196003_dny_b.jpg?v=1545262307']",47,mens,1,https://us.oneill.com/collections/mens-hats/products/sp9196003-slt-clean-mean
CAMPFIRE HAT,SP9196004|ARM|ONE,$30.00,$0,ARMY,['ONE SIZE'],"['O-Neill Men-s snapback hat', 'Lo-profile, 6 panel design', 'Light, cotton slub design', 'Front canvas patch label', 'Rear flag label', '100% Cotton\n']",['https://cdn.shopify.com/s/files/1/2034/7683/products/campfire_SP9196004_arm_f_5c245459-8fbf-4432-bfbe-59fc8d23d7c2.jpg?v=1545169556'],48,mens,1,https://us.oneill.com/collections/mens-hats/products/sp9196004-arm-campfire
HOUSTONS HAT,SP9196006|BLK|ONE,$26.00,$0,BLACK,['ONE SIZE'],"['O-Neill Men-s snapback hat', 'Mid-profile, 6 panel design', 'Structured wool design', 'Front 3D logo embroidery', 'Rear flag label', '85% Acrylic, 15% Wool\n']",['https://cdn.shopify.com/s/files/1/2034/7683/products/houstons_SP9196006_blk_f_b2030004-f101-4b39-92d1-68bc6d210331.jpg?v=1545169557'],49,mens,1,https://us.oneill.com/collections/mens-hats/products/sp9196006-blk-houstons
HOUSTONS HAT,SP9196006|BUR|ONE,$26.00,$0,BURGUNDY,['ONE SIZE'],"['O-Neill Men-s snapback hat', 'Mid-profile, 6 panel design', 'Structured wool design', 'Front 3D logo embroidery', 'Rear flag label', '85% Acrylic, 15% Wool\n']",['https://cdn.shopify.com/s/files/1/2034/7683/products/houstons_SP9196006_bur_f_4025e911-330c-455f-9859-00e1168cb874.jpg?v=1545169559'],50,mens,1,https://us.oneill.com/collections/mens-hats/products/sp9196006-bur-houstons
HOUSTONS HAT,SP9196006|MID|ONE,$26.00,$0,MIDNIGHT,['ONE SIZE'],"['O-Neill Men-s snapback hat', 'Mid-profile, 6 panel design', 'Structured wool design', 'Front 3D logo embroidery', 'Rear flag label', '85% Acrylic, 15% Wool\n']",['https://cdn.shopify.com/s/files/1/2034/7683/products/houstons_SP9196006_mid_f_164e4687-6534-46ba-94c1-d5277f89a20c.jpg?v=1545262428'],51,mens,1,https://us.oneill.com/collections/mens-hats/products/sp9196006-mid-houstons
THE 45'S HAT,SP9196007|NVY|ONE,$28.00,$0,NAVY,['ONE SIZE'],"['O-Neill Men-s snapback hat', 'Lo-profile, 6 panel design', 'Soft twill design', 'Front chainstitch logo patch', 'Rear flag label', '100% Cotton\n']",['https://cdn.shopify.com/s/files/1/2034/7683/products/the45s_SP9196007_nvy_f_9d13eb43-e6ae-48bb-bb76-c5dc2b0db594.jpg?v=1545169561'],52,mens,1,https://us.oneill.com/collections/mens-hats/products/sp9196007-nvy-the-45s
ROCKWOOD DAD HAT,SP9196009|BUR|ONE,$26.00,$0,BURGUNDY,['ONE SIZE'],"['O-Neill Men-s Flexfit dad hat', 'Unstructured, pigment washed design', 'Snapback closure', 'Front logo art embroidery', 'Rear flag label', '100% Cotton\n']",['https://cdn.shopify.com/s/files/1/2034/7683/products/rockwooddadhat_SP9196009_bur_f_abb5b016-a7dd-4a43-8325-d9abeba5efe8.jpg?v=1545169563'],53,mens,1,https://us.oneill.com/collections/mens-hats/products/sp9196009-bur-rockwood-dad-hat
ALOHA HAWAII HAT,SP9196010|BLK|ONE,$26.00,$0,BLACK,['ONE SIZE'],"['O-Neill Men-s snapback hat', 'Mid-profile, 6 panel design', 'Structured wool design', 'Front 3D logo embroidery on label', 'Rear flag label', '85% Acrylic, 15% Wool\n']",['https://cdn.shopify.com/s/files/1/2034/7683/products/alohahawaii_SP9196010_blk_f_2aadfdd8-9d5f-42d8-a8ae-4c26d456616a.jpg?v=1545169564'],54,mens,1,https://us.oneill.com/collections/mens-hats/products/sp9196010-blk-aloha-hawaii
COUNTRY TRUCKER HAT,SP9196011|BLK|ONE,$28.00,$0,BLACK,['ONE SIZE'],"['O-Neill Men-s trucker hat', 'Mid-profile, 6 panel design', 'Structured foam design with back mesh panels', 'Snapback closure', 'Front logo art', 'Rear flag label', '65% Cotton, 35% Poly\n']",['https://cdn.shopify.com/s/files/1/2034/7683/products/countrytrucker_SP9196011_blk_f_0ee79d1c-8e6b-4973-9c9d-ba6ea84946be.jpg?v=1545169566'],55,mens,1,https://us.oneill.com/collections/mens-hats/products/sp9196011-blk-country-trucker
ROCKAWAY TRUCKER HAT,SP9196012|BLK|ONE,$25.00,$0,BLACK,['ONE SIZE'],"['O-Neill Men-s trucker hat', 'Mid-profile, 5 panel design', 'Structured polyester design with back mesh panels', 'Snapback closure', 'Front woven label', 'Rear flag label', '100% Polyester\n']",['https://cdn.shopify.com/s/files/1/2034/7683/products/rockawaytrucker_SP9196012_blk_f_4ec25c01-556d-4e2c-9fbe-18e7e2d01363.jpg?v=1545169569'],56,mens,1,https://us.oneill.com/collections/mens-hats/products/sp9196012-blk-rockaway-trucker
ROCKAWAY TRUCKER HAT,SP9196012|CAM|ONE,$25.00,$0,CAMO,['ONE SIZE'],"['O-Neill Men-s trucker hat', 'Mid-profile, 5 panel design', 'Structured polyester design with back mesh panels', 'Snapback closure', 'Front woven label', 'Rear flag label', '100% Polyester\n']",['https://cdn.shopify.com/s/files/1/2034/7683/products/rockawaytruck_SP9196012_cam_f_38194587-b07e-43d7-b035-74ea92b8c857.jpg?v=1545169570'],57,mens,1,https://us.oneill.com/collections/mens-hats/products/sp9196012-cam-rockaway-trucker
ROCKAWAY TRUCKER HAT,SP9196012|NVY|ONE,$25.00,$0,NAVY,['ONE SIZE'],"['O-Neill Men-s trucker hat', 'Mid-profile, 5 panel design', 'Structured polyester design with back mesh panels', 'Snapback closure', 'Front woven label', 'Rear flag label', '100% Polyester\n']",['https://cdn.shopify.com/s/files/1/2034/7683/products/rockawaytrucker_SP9196012_nvy_f_21bed728-ffae-44b0-a545-87c942aa63c5.jpg?v=1545169571'],58,mens,1,https://us.oneill.com/collections/mens-hats/products/sp9196012-nvy-rockaway-trucker
ITTY BITTY TRUCKER HAT,SP9196013|DCH|ONE,$25.00,$0,ASPHALT,['ONE SIZE'],"['O-Neill Men-s trucker hat', 'Mid-profile, 5 panel design', 'Structured foam design with back mesh panels', 'Snapback closure', 'Front printed label', 'Rear flag label', '65% Cotton, 35% Poly\n']",['https://cdn.shopify.com/s/files/1/2034/7683/products/ittybitty_SP9196013_dch_f_829476e9-6eeb-4eef-a72c-64ed72273507.jpg?v=1545169573'],59,mens,1,https://us.oneill.com/collections/mens-hats/products/sp9196013-dch-itty-bitty
ITTY BITTY TRUCKER HAT,SP9196013|OLV|ONE,$25.00,$0,OLIVE,['ONE SIZE'],"['O-Neill Men-s trucker hat', 'Mid-profile, 5 panel design', 'Structured foam design with back mesh panels', 'Snapback closure', 'Front printed label', 'Rear flag label', '65% Cotton, 35% Poly\n']",['https://cdn.shopify.com/s/files/1/2034/7683/products/ittybitty_SP9196013_olv_f_381e917d-8c68-4d41-8d5f-2745a9832450.jpg?v=1545169574'],60,mens,1,https://us.oneill.com/collections/mens-hats/products/sp9196013-olv-itty-bitty
DEEPEND TRUCKER HAT,SP9196014|BLK|ONE,$20.00,$0,BLACK,['ONE SIZE'],"['O-Neill Men-s trucker hat', 'Tall profile, 5 panel design', 'Structured foam design with back mesh panels', 'Snapback closure', 'Visor rope', 'Front printed label', 'Rear flag label', '100% Polyester\n']",['https://cdn.shopify.com/s/files/1/2034/7683/products/deependtrucker_SP9196014_blk_f_fa56693b-0c24-4e74-a5b6-321e604b6593.jpg?v=1545169579'],61,mens,1,https://us.oneill.com/collections/mens-hats/products/sp9196014-blk-deepend-trucker
DEEPEND TRUCKER HAT,SP9196014|BLU|ONE,$20.00,$0,BLUE,['ONE SIZE'],"['O-Neill Men-s trucker hat', 'Tall profile, 5 panel design', 'Structured foam design with back mesh panels', 'Snapback closure', 'Visor rope', 'Front printed label', 'Rear flag label', '100% Polyester\n']",['https://cdn.shopify.com/s/files/1/2034/7683/products/deependtrucker_SP9196014_blu_f_0b22f083-95f7-4100-b271-1d3a9e7631bf.jpg?v=1545169581'],62,mens,1,https://us.oneill.com/collections/mens-hats/products/sp9196014-blu-deepend-trucker
DEEPEND TRUCKER HAT,SP9196014|NVY|ONE,$20.00,$0,NAVY,['ONE SIZE'],"['O-Neill Men-s trucker hat', 'Tall profile, 5 panel design', 'Structured foam design with back mesh panels', 'Snapback closure', 'Visor rope', 'Front printed label', 'Rear flag label', '100% Polyester\n']",['https://cdn.shopify.com/s/files/1/2034/7683/products/deependtrucker_SP9196014_nvy_f_b145d9dc-e1ef-4ef4-88ac-85c01867dc88.jpg?v=1545169582'],63,mens,1,https://us.oneill.com/collections/mens-hats/products/sp9196014-nvy-deepend-trucker
CIRCLED HAT,SP9196015|BLK|ONE,$26.00,$0,BLACK,['ONE SIZE'],"['O-Neill Men-s hat', 'Mid-profile, 6 panel design', 'Structured wool design with back mesh panels', 'Snapback closure', 'Front woven label patch', 'Rear flag label', '85% Acrylic, 15% Wool']",['https://cdn.shopify.com/s/files/1/2034/7683/products/circled_SP9196015_blk_f_5a56d6c1-3afa-4ddc-b9d7-0592872e622d.jpg?v=1545169584'],64,mens,1,https://us.oneill.com/collections/mens-hats/products/sp9196015-blk-circled
ENGLEWOOD HAT,SP9196018|ARM|S/M,$28.00,$0,ARMY,"['S/M', 'L/XL']","['O-Neill Men-s Flexfit stretch hat', 'Front logo embroidery', 'Rear flag label', 'Acrylic wool design', '85% Acrylic, 15% Wool\n']","['https://cdn.shopify.com/s/files/1/2034/7683/products/englewood_SP9196018_arm_f_fd0da19d-2045-4627-8b65-4a9987438651.jpg?v=1545169587', 'https://cdn.shopify.com/s/files/1/2034/7683/products/englewood_SP9196018_arm_b.jpg?v=1545263735']",65,mens,1,https://us.oneill.com/collections/mens-hats/products/sp9196018-arm-englewood
ENGLEWOOD HAT,SP9196018|ASH|S/M,$28.00,$0,ASPHALT HEATHER,"['S/M', 'L/XL']","['O-Neill Men-s Flexfit stretch hat', 'Front logo embroidery', 'Rear flag label', 'Acrylic wool design', '85% Acrylic, 15% Wool\n']","['https://cdn.shopify.com/s/files/1/2034/7683/products/as54c6as4c4sc.jpg?v=1545263806', 'https://cdn.shopify.com/s/files/1/2034/7683/products/englewood_SP9196018_ash_b.jpg?v=1545263806']",66,mens,1,https://us.oneill.com/collections/mens-hats/products/sp9196018-ash-englewood
SLODOWN HAT,SP9196019|BLK|S/M,$26.00,$0,BLACK,"['S/M', 'L/XL']","['O-Neill Men-s Flexfit X hat', 'Stretch cotton twill design', 'Logo embroidery at lower right front panel', 'Rear logo embroidery', '98% Cotton, 2% Elastane\n']","['https://cdn.shopify.com/s/files/1/2034/7683/products/slodownhat_SP9196019_blk_f_e9f03ced-620b-4cd4-911c-828f04a87fec.jpg?v=1545169590', 'https://cdn.shopify.com/s/files/1/2034/7683/products/slodownhat_SP9196019_blk_b.jpg?v=1545263853']",67,mens,1,https://us.oneill.com/collections/mens-hats/products/sp9196019-blk-slodown-hat
SLODOWN HAT,SP9196019|HGR|S/M,$26.00,$0,HEATHER GREY,"['S/M', 'L/XL']","['O-Neill Men-s Flexfit X hat', 'Stretch cotton twill design', 'Logo embroidery at lower right front panel', 'Rear logo embroidery', '98% Cotton, 2% Elastane\n']","['https://cdn.shopify.com/s/files/1/2034/7683/products/slodownhat_SP9196019_hgr_f_ea2f1ede-7d36-4a33-b8b8-d7424c1ecd6b.jpg?v=1545169592', 'https://cdn.shopify.com/s/files/1/2034/7683/products/slodownhat_SP9196019_hgr_b.jpg?v=1545263858']",68,mens,1,https://us.oneill.com/collections/mens-hats/products/sp9196019-hgr-slodown-hat
SONOMA PRINTS HAT,SP8192003|ACA|ONE,$28.00,$0,ACAI,['ONE SIZE'],"['O-Neill Men-s straw lifeguard hat', 'Front logo patch', 'Printed upper visor detail', 'Drawcord with cord lock', '100% Straw ']",['https://cdn.shopify.com/s/files/1/2034/7683/products/sonomaprints_SP8192003_aca_f_4e34f559-7ec1-45c7-8b0f-21fa92808703.jpg?v=1545168560'],69,mens,1,https://us.oneill.com/collections/mens-hats/products/sp8192003-aca-sonoma-prints
SONOMA PRINTS HAT,SP8192003|OLV|ONE,$28.00,$0,OLIVE,['ONE SIZE'],"['O-Neill Men-s straw lifeguard hat', 'Front logo patch', 'Printed upper visor detail', 'Drawcord with cord lock', '100% Straw\n ']",['https://cdn.shopify.com/s/files/1/2034/7683/products/sonomaprints_SP8192003_olv_f_4ce0c973-2320-48fe-a315-08483975ae8c.jpg?v=1545168562'],70,mens,1,https://us.oneill.com/collections/mens-hats/products/sp8192003-olv-sonoma-prints
LODOWN HAT,SP8196013|ARM|S/M,$26.00,$0,ARMY,"['S/M', 'L/XL']","['O-Neill Men-s Flexfit X hat', 'Stretch cotton twill design', 'Logo embroidery at lower right front panel', 'Rear logo embroidery', '98% Cotton, 2% Elastane\n ']","['https://cdn.shopify.com/s/files/1/2034/7683/products/slowdown_SP8196013_arm_f_9e453ad1-c90c-4617-ab2a-d25dba95ed2d.jpg?v=1545168564', 'https://cdn.shopify.com/s/files/1/2034/7683/products/slowdown_SP8196013_arm_b.jpg?v=1545180338']",71,mens,1,https://us.oneill.com/collections/mens-hats/products/sp8196013-arm-lodown-hat
PREVAIL HAT,SP8196006|DKB|ONE,$26.00,$0,DARK BLUE,['ONE SIZE'],"['ONeill Men-s snapback hat', 'Mid profile, structured fit', 'Front panel puff ', 'O-Neill logo embroidery', '100% Cotton']",['https://cdn.shopify.com/s/files/1/2034/7683/products/prevail_SP8196006_dkb_f.jpg?v=1527881083'],72,mens,1,https://us.oneill.com/collections/mens-hats/products/sp8196006-dkb-prevail
HYBRID HAT,SP8196015|MID2|S/M,$35.00,$0,MIDNIGHT,"['S/M', 'L/XL']","['O-Neill Men-s Flexfit hat', '140% Hyperstretch fabric', 'Performance sweatband', 'Front logo label', 'Rear logo embroidery', '100% Polyester']","['https://cdn.shopify.com/s/files/1/2034/7683/products/hybridhat_SP8196015_mid_f.jpg?v=1545180553', 'https://cdn.shopify.com/s/files/1/2034/7683/products/hybridhat_SP8196015_mid_b_69fb5dc8-a5d1-4d99-be8e-4f1c7db1d079.jpg?v=1545180554']",73,mens,1,https://us.oneill.com/collections/mens-hats/products/sp8196015-mid2-hybrid-hat
WALKER DAD HAT,FA8196007|MGN|ONE,$16.99,$26.00,MILITARY GREEN,['ONE SIZE'],"['O-Neill Men-s dad hat', 'Garment washed twill', 'Front embroidery, self fabric strap back', '100% Cotton']",['https://cdn.shopify.com/s/files/1/2034/7683/products/walkerdadhat_FA8196007_mgn_f.jpg?v=1527881743'],74,mens,1,https://us.oneill.com/collections/mens-hats/products/fa8196007-mgn-walker-dad-hat
BALDWIN HAT,FA8196001|COF|ONE,$19.99,$32.00,COFFEE,['ONE SIZE'],"['O-Neill Men-s strapbackhat', '6 Pannel,low profile unstructured fit', 'Cotton slub crown, leather visor', 'Leather front patch label', '100% Cotton']","['https://cdn.shopify.com/s/files/1/2034/7683/products/baldwin_FA8196001_cof_f.jpg?v=1527881751', 'https://cdn.shopify.com/s/files/1/2034/7683/products/baldwin_FA8196001_cof_b.jpg?v=1547055991']",75,mens,1,https://us.oneill.com/collections/mens-hats/products/fa8196001-cof-baldwin
RHYTHM HAT,FA8196005|MGN|ONE,$15.99,$26.00,MILITARY GREEN,['ONE SIZE'],"['O-Neill Men-ssnapback hat', '5 Pannel,mid profile', 'Acrylic wool', 'Front print and flat embroidery, rear flag label', '100% Cotton']",['https://cdn.shopify.com/s/files/1/2034/7683/products/rhythm_FA8196005_mgn_f.jpg?v=1527881745'],76,mens,1,https://us.oneill.com/collections/mens-hats/products/fa8196005-mgn-rhythm
RHYTHM HAT,FA8196005|DCH|ONE,$19.99,$26.00,ASPHALT,['ONE SIZE'],"['O-Neill Men-s snapback hat', '5 Panel,mid profile structured fit', 'Acrylic wool', 'Front print and flat embroidery, rear flag label', '100% Cotton']",['https://cdn.shopify.com/s/files/1/2034/7683/products/rhythm_FA8196005_dch_f.jpg?v=1527881746'],77,mens,1,https://us.oneill.com/collections/mens-hats/products/fa8196005-dch-rhythm
SHOP HAT,FA8196013|WNE|ONE,$17.99,$26.00,WINE,['ONE SIZE'],"['O-Neill Men-s snapback hat', 'Mid profile, structured fit', 'Twill with demask front label', 'Rear flag label', '100% Cotton']",['https://cdn.shopify.com/s/files/1/2034/7683/products/shophat_FA8196013_wne_f.jpg?v=1527881734'],78,mens,1,https://us.oneill.com/collections/mens-hats/products/fa8196013-wne-shop-hat
SHOP HAT,FA8196013|ASH|ONE,$19.99,$26.00,ASPHALT HEATHER,['ONE SIZE'],"['O-Neill Men-s snapback hat', 'Mid profile, structured fit', 'Twill with demask front label', 'Rear flag label', '100% Cotton']",['https://cdn.shopify.com/s/files/1/2034/7683/products/shophat_FA8196013_ash_f.jpg?v=1527881736'],79,mens,1,https://us.oneill.com/collections/mens-hats/products/fa8196013-ash-shop-hat
MIDLANDS HAT,FA8196002|BLK|ONE,$17.99,$28.00,BLACK,['ONE SIZE'],"['O-Neill Men-s snapback hat', 'New Era mid fit', 'Twill fabric', 'Flat embroidery art on front panel', '100% Cotton']",['https://cdn.shopify.com/s/files/1/2034/7683/products/midlands_FA8196002_blk_f.jpg?v=1527881750'],80,mens,1,https://us.oneill.com/collections/mens-hats/products/fa8196002-blk-midlands
MIDLANDS HAT,FA8196002|NVY|ONE,$17.99,$28.00,NAVY,['ONE SIZE'],"['O-Neill Men-s snapback hat', 'New Era mid fit', 'Twill fabric', 'Flat embroidery art on front panel', '100% Cotton']",['https://cdn.shopify.com/s/files/1/2034/7683/products/midlands_FA8196002_nvy_f.jpg?v=1527881750'],81,mens,1,https://us.oneill.com/collections/mens-hats/products/fa8196002-nvy-midlands
CLEAN AND MEAN HAT,FA6196011|NVY2|S/M,$19.99,$26.00,NAVY 2,"['S/M', 'L/XL']","['O-Neill Men-s hat', 'Flexfit® X fit', 'Flat logo embroidery', 'Rear embroidery', '98% Cotton / 2% Elastane']","['https://cdn.shopify.com/s/files/1/2034/7683/products/cleanandmean_FA6196011_nvy2_f.jpg?v=1527882137', 'https://cdn.shopify.com/s/files/1/2034/7683/products/cleanandmean_FA6196011_nvy2_b.jpg?v=1525801047']",82,mens,1,https://us.oneill.com/collections/mens-hats/products/fa6196011-nvy2-clean-and-mean-hat
CLEAN AND MEAN HAT,FA6196011|ASH|S/M,$16.99,$26.00,ASPHALT HEATHER,"['S/M', 'L/XL']","['O-Neill Men-s hat', 'Flexfit® X fit', 'Flat logo embroidery', 'Rear embroidery', '98% Cotton / 2% Elastane']","['https://cdn.shopify.com/s/files/1/2034/7683/products/cleanandmeanhat_FA6196011_ash_f.jpg?v=1527882138', 'https://cdn.shopify.com/s/files/1/2034/7683/products/cleanandmeanhat_FA6196011_ash_b.jpg?v=1525801040']",83,mens,1,https://us.oneill.com/collections/mens-hats/products/fa6196011-ash-clean-and-mean-hat
YARDSALE TRUCKER,FA8196011|DKA|ONE,$11.99,$20.00,DARK ARMY,['ONE SIZE'],"['O-Neill Men-s trucker hat', 'Rear hidden bottle opener', 'Printed front panel with logo', 'Mesh side panels', '100% Cotton']",['https://cdn.shopify.com/s/files/1/2034/7683/products/yardsaletrucker_FA8196011_dka_f.jpg?v=1527881739'],84,mens,1,https://us.oneill.com/collections/mens-hats/products/fa8196011-dka-yardsale-trucker
YARDSALE TRUCKER,FA8196011|RED|ONE,$13.99,$20.00,RED,['ONE SIZE'],"['O-Neill Men-s trucker hat', 'Rear hidden bottle opener', 'Printed front panel with logo', 'Mesh side panels', '100% Cotton']",['https://cdn.shopify.com/s/files/1/2034/7683/products/yardsaletrucker_FA8196011_red_f.jpg?v=1528932221'],85,mens,1,https://us.oneill.com/collections/mens-hats/products/fa8196011-red-yardsale-trucker
HOT BOX HAT,FA8196003|DCH|S/M,$21.99,$28.00,ASPHALT,"['S/M', 'L/XL']","['O-Neill Men-s AJ flexfit hat', 'Cotton twill fabric', '3D boxed logo, rear flat wordmark embroidery', '100% Cotton']","['https://cdn.shopify.com/s/files/1/2034/7683/products/hotbox_FA8196003_dch_f.jpg?v=1527881748', 'https://cdn.shopify.com/s/files/1/2034/7683/products/hotbox_FA8196003_dch_b.jpg?v=1528927851']",86,mens,1,https://us.oneill.com/collections/mens-hats/products/fa8196003-dch-hot-box
HOT BOX HAT,FA8196003|NVH|S/M,$21.99,$28.00,NAVY HEATHER,"['S/M', 'L/XL']","['O-Neill Men-s AJ flexfit hat', 'Cotton twill fabric', '3D boxed logo, rear flat wordmark embroidery', '100% Cotton']","['https://cdn.shopify.com/s/files/1/2034/7683/products/hotbox_FA8196003_nvh_f.jpg?v=1527881747', 'https://cdn.shopify.com/s/files/1/2034/7683/products/hotbox_FA8196003_nvh_b.jpg?v=1528927866']",87,mens,1,https://us.oneill.com/collections/mens-hats/products/fa8196003-nvh-hot-box
PREVAIL HAT,SP8196006|BLK2|ONE,$14.99,$26.00,BLACK 2,['ONE SIZE'],"['ONeill Men-s snapback hat', 'Mid profile, structured fit', 'Front panel puff ', 'O-Neill logo embroidery', '100% Cotton']",['https://cdn.shopify.com/s/files/1/2034/7683/products/prevail_SP8196006_blk2_f.jpg?v=1527881083'],88,mens,1,https://us.oneill.com/collections/mens-hats/products/sp8196006-blk2-prevail
PREVAIL HAT,SP8196006|HGR|ONE,$14.99,$26.00,HEATHER GREY,['ONE SIZE'],"['ONeill Men-s snapback hat', 'Mid profile, structured fit', 'Front panel puff ', 'O-Neill logo embroidery', '100% Cotton']",['https://cdn.shopify.com/s/files/1/2034/7683/products/prevail_SP8196006_hgr_f.jpg?v=1527881082'],89,mens,1,https://us.oneill.com/collections/mens-hats/products/sp8196006-hgr-prevail
HYBRID HAT,SP8196015|WNE|S/M,$30.99,$35.00,WINE,"['S/M', 'L/XL']","['O-Neill Men-s hat', 'Flexfit® delta fit', 'Logo patch embroidery', '140% Hyperstretch technology', 'Preformance sweatband', '100% Polyester']","['https://cdn.shopify.com/s/files/1/2034/7683/products/hybridhat_SP8196015_wne_f.jpg?v=1525992791', 'https://cdn.shopify.com/s/files/1/2034/7683/products/hybridhat_SP8196015_wne_b.jpg?v=1525992793']",90,mens,1,https://us.oneill.com/collections/mens-hats/products/sp8196015-wne-hybrid-hat
STAPLE HAT,SU8196012|BLK|S/M,$19.99,$28.00,BLACK,"['S/M', 'L/XL']","['O-Neill Men-s hat', 'Flexfit® X fit', 'Front panel embroidery', 'Rear embroidery', '98% Cotton / 2% Elastane']",['https://cdn.shopify.com/s/files/1/2034/7683/products/staplehat_SU8196012_blk_f.jpg?v=1527881019'],91,mens,1,https://us.oneill.com/collections/mens-hats/products/su8196012-blk-staple-hat
INTL SURF DAY TRUCKER BLACK,FA8196014|BLK|ONE,$9.99,$20.00,BLACK,['ONE SIZE'],"['O-Neill Men-s 5 panel trucker hat', 'Rear hidden bottle opener', 'Printed front panel', 'Tall profile', '100% Cotton']",['https://cdn.shopify.com/s/files/1/2034/7683/products/intlsurfdaytrucker_FA8196014_blk_f.jpg?v=1527881734'],92,mens,1,https://us.oneill.com/collections/mens-hats/products/fa8196014-blk-intl-surf-day-trucker
SUPPLY CO HAT,SU8196003|DTL|ONE,$10.99,$28.00,DEEP TEAL,['ONE SIZE'],"['ONeill Men-s five panel snapback hat', 'Lo profile fit', 'Front panel O-Neill logo', '85% Cotton / 15% Polyester']",['https://cdn.shopify.com/s/files/1/2034/7683/products/supplyco_SU8196003_dtl_f_76dd75de-ffbc-4396-b2f1-538b1ca4d6e6.jpg?v=1520960534'],93,mens,1,https://us.oneill.com/collections/mens-hats/products/su8196003-dtl-supply-co
BUILDER TRUCKER HAT,SU8196008|BLK|ONE,$12.99,$28.00,BLACK,['ONE SIZE'],"['ONeill Men-s trucker hat', 'Lo Profile fit', 'Front panel O-Neill patch', 'Mesh side panels', '5 Panel Unstructured Crown', '62% Nylon / 38% Polyester']","['https://cdn.shopify.com/s/files/1/2034/7683/products/buildertrucker_SU8196008_blk_f_4f28c87c-cacc-47b3-84b5-fdd300bdb721.jpg?v=1520897181', 'https://cdn.shopify.com/s/files/1/2034/7683/products/buildertrucker_SU8196008_blk_b_ae7b6352-946f-4dfe-a920-497ac9a4cd1c.jpg?v=1539371373']",94,mens,1,https://us.oneill.com/collections/mens-hats/products/su8196008-blk-builder-trucker
PALM BOMB HAT,SU8196005|SLT|ONE,$9.99,$26.00,SLATE,['ONE SIZE'],"['ONeill Men-s snapback hat', 'Lo Profile Fit', 'Front panel patch embroidery', '100% Cotton']","['https://cdn.shopify.com/s/files/1/2034/7683/products/palmbomb_SU8196005_slt_f_06a1800c-8d6c-4822-a580-82c2b246bb17.jpg?v=1520900799', 'https://cdn.shopify.com/s/files/1/2034/7683/products/palmbomb_SU8196005_slt_b_12829da8-700e-4e06-ae3e-0f2c0186608b.jpg?v=1540260853']",95,mens,1,https://us.oneill.com/collections/mens-hats/products/su8196005-slt-palm-bomb
DUME DAD HAT,SU8196013|KHA2|ONE,$7.99,$24.00,LIGHT KHAKI,['ONE SIZE'],"['ONeill Men-s hat', 'Dad hat fit', 'Front panel flat O-Neill est.embroidery', '100% Cotton']",['https://cdn.shopify.com/s/files/1/2034/7683/products/dumedadhat_SU8196013_kha2_f_49fb536e-6f0c-46a6-9de5-b45f3e71cb2a.jpg?v=1520446962'],96,mens,1,https://us.oneill.com/collections/mens-hats/products/su8196013-kha2-dume-dad-hat
HESHER DAD HAT,SU8196006|GRB|ONE,$8.99,$28.00,GRAY BLUE,['ONE SIZE'],"['ONeill Men-s hat', 'Dad hat fit', 'Wavecult embroidered patch detail', '100% Cotton']",['https://cdn.shopify.com/s/files/1/2034/7683/products/hesherdadhat_SU8196006_grb_f_e6f0696c-ea65-4e0e-89e4-b18251437ef7.jpg?v=1520896057'],97,mens,1,https://us.oneill.com/collections/mens-hats/products/su8196006-grb-hesher-dad-hat
HAWAII TRUCKER HAT,SU8196012H|BLK|ONE,$9.99,$20.00,BLACK,['ONE SIZE'],"['O-Neill Men-s trucker hat', 'Rear hidden bottle opener', 'Printed front panel with logo patch', 'Mesh side panels', '100% Polyester']",['https://cdn.shopify.com/s/files/1/2034/7683/products/hawaiitrucker_SU8196012H_blk_f_01ea6ba9-4ad7-4381-b4c7-dc911c46819f.jpg?v=1540260847'],98,mens,1,https://us.oneill.com/collections/mens-hats/products/su8196012h-blk-hawaii-trucker
EMPORIUM HAT,SU8196002|NVY|ONE,$8.99,$28.00,NAVY,['ONE SIZE'],"['ONeill Men-s hat', 'New Era mid fit', 'Flat logo embroidery', '100% Cotton']",['https://cdn.shopify.com/s/files/1/2034/7683/products/emporium_SU8196002_nvy_f_49c3a84d-422c-455c-9a20-e185eb56fbb7.jpg?v=1520897184'],99,mens,1,https://us.oneill.com/collections/mens-hats/products/su8196002-nvy-emporium
