产品名字,产品型号,产品价格,产品以前价格,产品颜色,产品尺寸,产品详情,产品图片,产品位置,适合人群,产品页面编号,产品url
goods_name,goods_model,goods_price,goods_discount_price,goods_color,goods_size,goods_details,goods_images,goods_num,gender,goods_page,goods_url
BOYS SHOCKER HAT,HO8296008|NVY|ONE,$17.99,$24.00,NAVY,['ONE SIZE'],"['O-Neill Boy-s Flexfit® snapback hat', 'Structured, youth profile design', 'Front logo embroidery and rear flag label', '100% Cotton']","['https://cdn.shopify.com/s/files/1/2034/7683/products/shocker_HO8296008_nvy_f_0873dde3-0554-43a2-a3af-5c861b85e446.jpg?v=1537291196', 'https://cdn.shopify.com/s/files/1/2034/7683/products/shocker_HO8296008_nvy_b.jpg?v=1537808665']",1,boys,3,https://us.oneill.com/collections/boys-8-14-accessories/products/ho8296008-nvy-shocker-boys
BOYS CLEAN AND MEAN HAT,FA6296011|GRY|ONE,$16.99,$24.00,GREY,['ONE SIZE'],"['O-Neill Boy-s Flexfit® X fit hat', 'Front panel 3D logo embroidery', 'Rear embroidery', '98% Cotton / 2% Elastane']",['https://cdn.shopify.com/s/files/1/2034/7683/products/cleanandmean_FA6296011_gry_f.jpg?v=1538674473'],2,boys,3,https://us.oneill.com/collections/boys-8-14-accessories/products/fa6296011-gry-clean-and-mean-hat-boys
BOYS CLEAN AND MEAN HAT,FA6296011|BLK|ONE,$9.99,$24.00,BLACK,['ONE'],"['ONeillBoy-s Flexfit® X fit hat', 'Front panel 3D logo embroidery', 'Rear embroidery', '98% Cotton / 2% Elastane']",['https://cdn.shopify.com/s/files/1/2034/7683/products/cleanandmeanhatboys_FA6296011_blk_f.jpg?v=1516148448'],6,boys,3,https://us.oneill.com/collections/boys-8-14-accessories/products/boys-clean-and-mean-hat
BOYS STAPLE HAT,SU8296012|NVY|ONE,$7.99,$26.00,NAVY,['ONE SIZE'],"['O-Neill Boys Hat', 'Flexfit X fit', 'Stretch cotton twill', 'Front panel 3D embroidery', 'Rear embroidery']",['https://cdn.shopify.com/s/files/1/2034/7683/products/staple_SU8296012_nvy_f_3e2507d0-22ee-4b30-9e1d-3be9bdde4a20.jpg?v=1521072671'],7,boys,3,https://us.oneill.com/collections/boys-8-14-accessories/products/su8296012-nvy-staple-hat-boys
GIRLS FUNSHINE HAT,SP9893001|MUL|ONE,$22.00,$0,MULTI COLORED,['ONE SIZE'],"['O-Neill Girl-s low profile hat', 'Washed cotton twill design', ' metal slider at back', 'Logo flag label', '100% Cotton']",['https://cdn.shopify.com/s/files/1/2034/7683/products/s3dv63s54v.jpg?v=1545415333'],1,girls,4,https://us.oneill.com/collections/girls-7-14-accessories/products/sp9893001-mul-funshine
GIRLS SPRING TIME TRUCKER HAT,SP9893002|LAV|ONE,$20.00,$0,IRIS,['ONE SIZE'],"['O-Neill Girl-s trucker hat', 'Art on front panel with mesh sides', ' snap at back', 'Logo flag label', '100% Cotton']",['https://cdn.shopify.com/s/files/1/2034/7683/products/6dc4d4v5dv.jpg?v=1545415509'],2,girls,4,https://us.oneill.com/collections/girls-7-14-accessories/products/sp9893002-lav-spring-time
GIRLS SPRING TIME TRUCKER HAT,SP9893002|SAG|ONE,$20.00,$0,FALLEN LEAF,['ONE SIZE'],"['O-Neill Girl-s trucker hat', 'Art on front panel with mesh sides', ' snap at back', 'Logo flag label', '100% Cotton']",['https://cdn.shopify.com/s/files/1/2034/7683/products/kasbckjbkjbsaac.jpg?v=1545415500'],3,girls,4,https://us.oneill.com/collections/girls-7-14-accessories/products/sp9893002-sag-spring-time
GIRLS TROPICOOL HAT,FA8896002|ARM|ONE,$16.00,$0,ARMY,['ONE SIZE'],"['O-Neill Girl-s foam trucker hat', 'Mesh sides, screen print on front panel', 'Adjustable back', '55% Cotton, 45% Nylon']",['https://cdn.shopify.com/s/files/1/2034/7683/products/tropicool_FA8896002_arm_f.jpg?v=1527881205'],4,girls,4,https://us.oneill.com/collections/girls-7-14-accessories/products/fa8896002-arm-tropicool
GIRLS BREAKERS TRUCKER HAT,HO8896002|BLK|ONE,$16.00,$0,BLACK,['ONE SIZE'],"['O-Neill Girl-s foam trucker hat', 'Mesh sides, screen print on front panel', 'Adjustable back', 'Logo flag label', '55% Cotton, 45% Nylon']","['https://cdn.shopify.com/s/files/1/2034/7683/products/breakers_HO8896002_blk_f_84c7dcdc-cc9e-4354-9964-612474e244a7.jpg?v=1537291763', 'https://cdn.shopify.com/s/files/1/2034/7683/products/breakers_HO8896002_blk_b.jpg?v=1537811440']",6,girls,4,https://us.oneill.com/collections/girls-7-14-accessories/products/ho8896002-blk-breakers
GIRLS BREAKERS TRUCKER HAT,HO8896002|OLV|ONE,$16.00,$0,OLIVINE,['ONE SIZE'],"['O-Neill Girl-s foam trucker hat', 'Mesh sides, screen print on front panel', 'Adjustable back', 'Logo flag label', '55% Cotton, 45% Nylon']","['https://cdn.shopify.com/s/files/1/2034/7683/products/breakers_HO8896002_olv_f_1c8fe9ce-002c-4cf4-a7ed-c5ea4e1ad1f1.jpg?v=1537291764', 'https://cdn.shopify.com/s/files/1/2034/7683/products/breakers_HO8896002_olv_b.jpg?v=1537811451']",7,girls,4,https://us.oneill.com/collections/girls-7-14-accessories/products/ho8896002-olv-breakers
GIRLS WAVY TRUCKER HAT,SP9893003|BLK|ONE,$18.00,$0,BLACK,['ONE SIZE'],"['O-Neill Girl-s trucker hat', 'Art on front panel with mesh sides', ' snap at back', 'Logo flag label', '100% Polyester']",['https://cdn.shopify.com/s/files/1/2034/7683/products/sdv654sdv.jpg?v=1545415596'],8,girls,4,https://us.oneill.com/collections/girls-7-14-accessories/products/sp9893003-blk-wavy
LITTLE GIRLS OFFSHORE HAT,SP8C93001|BLK|ONE,$13.99,$18.00,BLACK,['ONE SIZE'],"['O-Neill Little Girls Bucket Hat', '100% Poly Microfiber sublimated beach hat with allover print', 'Logo clip label.']",['https://cdn.shopify.com/s/files/1/2034/7683/products/offshore_SP8C93001_blk_f.jpg?v=1515191369'],11,girls,4,https://us.oneill.com/collections/girls-7-14-accessories/products/sp8c93001-blk-offshore
LOWTIDE HAT,HO7196002|ARM|ONE,$22.99,$30.00,ARMY,['ONE'],"['Standard fit snapback', '100% Cotton', 'Center front debossed patch', 'rear flag label']","['https://cdn.shopify.com/s/files/1/2034/7683/products/lowtidehat_HO7196002_arm_f.jpg?v=1507766024', 'https://cdn.shopify.com/s/files/1/2034/7683/products/lowtidehat_HO7196002_arm_b.jpg?v=1507766025']",1,mens,5,https://us.oneill.com/collections/mens-sale-accessories/products/ho7196002-arm-lowtide-hat
RETRO HAT,FA8796002|NVY|ONE,$14.99,$26.00,NAVY,['ONE SIZE'],"['Jack O-Neill Men-s Hat', 'Dad Hat Fit', 'Washed Twill Fabric', 'Front Embroidery Logo', 'Leather Strap Closure']","['https://cdn.shopify.com/s/files/1/2034/7683/products/retro_FA8796002_nvy_f.jpg?v=1527881279', 'https://cdn.shopify.com/s/files/1/2034/7683/products/retro_FA8796002_nvy_b.jpg?v=1537916613']",12,mens,5,https://us.oneill.com/collections/mens-sale-accessories/products/fa8796002-nvy-retro
LODOWN HAT,SP8196013|BLK|S/M,$19.99,$26.00,BLACK,"['S/M', 'L/XL']","['O-Neill Men-s hat', 'Flexfit® X fit', 'Flat logo embroidery', 'Rear embroidery', '98% Cotton / 2% Elastane']","['https://cdn.shopify.com/s/files/1/2034/7683/products/lodownhat_SP8196013_blk_f.jpg?v=1541451277', 'https://cdn.shopify.com/s/files/1/2034/7683/products/lodownhat_SP8196013_blk_b.jpg?v=1541451277']",14,mens,5,https://us.oneill.com/collections/mens-sale-accessories/products/sp8196013-blk-lodown-hat
SUN CHASER HAT,SP8493005|NAT|ONE,$28.99,$36.00,NATURAL,['ONE SIZE'],"['O-Neill Women-s two toned raffia straw hat', '100% Cotton']",['https://cdn.shopify.com/s/files/1/2034/7683/products/sunchaser_SP8493005_nat_f.jpg?v=1513198299'],1,womens,6,https://us.oneill.com/collections/womens-sale-accessories/products/sp8493005-nat-sun-chaser
SUNLIT HATS,SU8496005|IND|ONE,$6.99,$20.00,CHAMBRAY,['ONE SIZE'],"['O-Neill Women-s washed denim baseball hat', 'Fixed sunflower pin', 'Adjustable button strap closure', '100% Cotton']",['https://cdn.shopify.com/s/files/1/2034/7683/products/sunlit_SU8496005_ind_f.jpg?v=1520893953'],11,womens,6,https://us.oneill.com/collections/womens-sale-accessories/products/su8496005-ind-sunlit
PLAYA DREAMIN HAT,FA8496001|BLK|ONE,$5.99,$18.00,BLACK,['ONE SIZE'],"['O-Neill Women-s foam trucker hat', 'Mesh sides, screen print on front panel', 'Adjustable back', '55% Cotton, 45% Nylon']",['https://cdn.shopify.com/s/files/1/2034/7683/products/playadreamin_FA8496001_blk_f.jpg?v=1527881342'],14,womens,6,https://us.oneill.com/collections/womens-sale-accessories/products/fa8496001-blk-playa-dreamin
PLAYA DREAMIN HAT,FA8496001|RUS|ONE,$5.99,$18.00,PORT,['ONE SIZE'],"['O-Neill Women-s foam trucker hat', 'Mesh sides, embroidery on front panel', 'Adjustable back', '55% Cotton, 45% Nylon']",['https://cdn.shopify.com/s/files/1/2034/7683/products/playadreamin_FA8496001_rus_f.jpg?v=1527881341'],15,womens,6,https://us.oneill.com/collections/womens-sale-accessories/products/fa8496001-rus-playa-dreamin
SURF SOCIETY HAT,FA8496002|COB|ONE,$12.99,$18.00,BAJA BLUE,['ONE SIZE'],"['O-Neill Women-s foam trucker hat', 'Mesh sides, patch at front panel', 'Adjustable back', '55% Cotton, 45% Nylon']",['https://cdn.shopify.com/s/files/1/2034/7683/products/surfsociety_FA8496002_cob_f.jpg?v=1527881341'],16,womens,6,https://us.oneill.com/collections/womens-sale-accessories/products/fa8496002-cob-surf-society
WETLANDS HAT,FA8496004|MAV|ONE,$9.99,$18.00,TWILIGHT MAUVE,['ONE SIZE'],"['O-Neill Women-s foam trucker hat', 'Mesh sides, screen print on front panel', 'Adjustable back', '55% Cotton, 45% Nylon']",['https://cdn.shopify.com/s/files/1/2034/7683/products/vsdvd.jpg?v=1531783224'],17,womens,6,https://us.oneill.com/collections/womens-sale-accessories/products/fa8496004-mav-wetlands
PALM CLUB HAT,FA8496005|TEL|ONE,$5.99,$18.00,DEEP SEA,['ONE SIZE'],"['O-Neill Women-s foam trucker hat', 'Mesh sides, screen print on front label', 'Adjustable back', '55% Cotton, 45% Nylon']",['https://cdn.shopify.com/s/files/1/2034/7683/products/palmclub_FA8496005_tel_f.jpg?v=1527881338'],18,womens,6,https://us.oneill.com/collections/womens-sale-accessories/products/fa8496005-tel-palm-club
PARADISE BAY HAT,FA8496006|CHA|ONE,$7.99,$20.00,PAVEMENT,['ONE SIZE'],"['O-Neill Women-s washed twill baseball hat', 'Embroidered detail at front panel', 'Adjustable back', '100% Cotton']",['https://cdn.shopify.com/s/files/1/2034/7683/products/paradisebay_FA8496006_cha_f.jpg?v=1527881337'],27,womens,6,https://us.oneill.com/collections/womens-sale-accessories/products/fa8496006-cha-paradise-bay
SKIPPER HAT,HO8493001|DBL|ONE,$25.99,$34.00,MEDIEVAL BLUE,['ONE SIZE'],"['O-Neill Women-s knit captain hat', 'One size fits all', 'Metal logo badge', '100% Acrylic']","['https://cdn.shopify.com/s/files/1/2034/7683/products/s54c.jpg?v=1537830820', 'https://cdn.shopify.com/s/files/1/2034/7683/products/lkscs.jpg?v=1537830823']",28,womens,6,https://us.oneill.com/collections/womens-sale-accessories/products/ho8493001-dbl-skipper
SURF CHASER HAT,HO8496001|GRY|ONE,$11.99,$20.00,GREY,['ONE SIZE'],"['O-Neill Women-s baseball hat', 'Mini cord design', 'Embroidery art at front panel', 'Logo flag label', '100% Cotton']","['https://cdn.shopify.com/s/files/1/2034/7683/products/surf-chaser-blk-front.jpg?v=1537560797', 'https://cdn.shopify.com/s/files/1/2034/7683/products/surf-chaser-blk-fback.jpg?v=1537560797']",29,womens,6,https://us.oneill.com/collections/womens-sale-accessories/products/ho8496001-gry-surf-chaser
SURF CHASER HAT,HO8496001|TEL|ONE,$11.99,$20.00,INDIAN TEAL,['ONE SIZE'],"['O-Neill Women-s baseball hat', 'Mini cord design', 'Embroidery art at front panel', 'Logo flag label', '100% Cotton']","['https://cdn.shopify.com/s/files/1/2034/7683/products/surf-chaser-tel-front.jpg?v=1537560790', 'https://cdn.shopify.com/s/files/1/2034/7683/products/surf-chaser-tel-back.jpg?v=1537560790']",30,womens,6,https://us.oneill.com/collections/womens-sale-accessories/products/ho8496001-tel-surf-chaser
ABYSS HAT,HO8496002|BLK|ONE,$9.99,$20.00,BLACK,['ONE SIZE'],"['O-Neill Women-s washed twill baseball hat', 'Mesh sides, adjustable back', '55% Cotton, 45% Nylon']","['https://cdn.shopify.com/s/files/1/2034/7683/products/abyss-blk-front_a36e3550-3992-4f9e-bb6a-a1f38ff6305e.jpg?v=1537546194', 'https://cdn.shopify.com/s/files/1/2034/7683/products/abyss-blk-back_86ad395f-54f0-4328-99ee-770c9dc49ae0.jpg?v=1537546194']",31,womens,6,https://us.oneill.com/collections/womens-sale-accessories/products/ho8496002-blk-abyss
ABYSS HAT,HO8496002|TEL|ONE,$9.99,$20.00,INDIAN TEAL,['ONE SIZE'],"['O-Neill Women-s washed twill baseball hat', 'Mesh sides, adjustable back', '55% Cotton, 45% Nylon']","['https://cdn.shopify.com/s/files/1/2034/7683/products/abyss-hat-tel.jpg?v=1537546542', 'https://cdn.shopify.com/s/files/1/2034/7683/products/abysss-hat-tel.jpg?v=1537546542']",32,womens,6,https://us.oneill.com/collections/womens-sale-accessories/products/ho8496002-tel-abyss
RAD TRUCKER HAT,HO8496004|BLK|ONE,$8.99,$18.00,BLACK,['ONE SIZE'],"['O-Neill Women-s foam trucker hat', 'Mesh sides, screen print on front panel', 'Adjustable back', 'Logo flag label', '55% Cotton, 45% Nylon']","['https://cdn.shopify.com/s/files/1/2034/7683/products/rad-trucker-blk-front.jpg?v=1537557989', 'https://cdn.shopify.com/s/files/1/2034/7683/products/rad-trucker-blk-back.jpg?v=1537557989']",33,womens,6,https://us.oneill.com/collections/womens-sale-accessories/products/ho8496004-blk-rad
RAD TRUCKER HAT,HO8496004|TEL|ONE,$8.99,$18.00,INDIAN TEAL,['ONE SIZE'],"['O-Neill Women-s foam trucker hat', 'Mesh sides, screen print on front panel', 'Adjustable back', 'Logo flag label', '55% Cotton, 45% Nylon']","['https://cdn.shopify.com/s/files/1/2034/7683/products/rad-trucker-tek-front.jpg?v=1537557984', 'https://cdn.shopify.com/s/files/1/2034/7683/products/rad-trucker-hat-back-tel.jpg?v=1537557984']",34,womens,6,https://us.oneill.com/collections/womens-sale-accessories/products/ho8496004-tel-rad
CLUB HOUSE HAT,HO8496008|BLK|ONE,$9.99,$20.00,BLACK,['ONE SIZE'],"['O-Neill Women-s baseball hat', 'Washed twill design', 'Patch at front panel', 'Logo flag label', '100% Cotton']","['https://cdn.shopify.com/s/files/1/2034/7683/products/club-house-hat-front-blk.jpg?v=1537548687', 'https://cdn.shopify.com/s/files/1/2034/7683/products/clubhouse-hat-back-blk.jpg?v=1537548688']",35,womens,6,https://us.oneill.com/collections/womens-sale-accessories/products/ho8496008-blk-club-house
CLUB HOUSE HAT,HO8496008|RUS|ONE,$9.99,$20.00,PORT,['ONE SIZE'],"['O-Neill Women-s baseball hat', 'Washed twill design', 'Print at front panel', 'Logo flag label', '100% Cotton']","['https://cdn.shopify.com/s/files/1/2034/7683/products/club-house-front-red.jpg?v=1537548702', 'https://cdn.shopify.com/s/files/1/2034/7683/products/club-house-back-red.jpg?v=1537548702']",36,womens,6,https://us.oneill.com/collections/womens-sale-accessories/products/ho8496008-rus-club-house
SUN ROAD HAT,SU8493005|NAT|ONE,$18.99,$24.00,NATURAL,['ONE SIZE'],"['O-Neill Women-s straw lifeguard hat', '15 from brim to brim', 'Adjustable chin strap', '100% Straw']",['https://cdn.shopify.com/s/files/1/2034/7683/products/sunroad_SU8493005_nat_f.jpg?v=1520884040'],48,womens,6,https://us.oneill.com/collections/womens-sale-accessories/products/su8493005-nat-sun-road
SKIPPER HAT,HO8493001|CML|ONE,$25.99,$34.00,LARK,['ONE SIZE'],"['O-Neill Women-s knit captain hat', 'One size fits all', 'Metal logo badge', '100% Acrylic']","['https://cdn.shopify.com/s/files/1/2034/7683/products/ksnclsknc_bf602e62-b7df-453e-b8df-c5321c6da016.jpg?v=1539636911', 'https://cdn.shopify.com/s/files/1/2034/7683/products/0003_OW_0003_HOLIDAY_WOMENS_4_HAT_jpg.jpg?v=1539636911', 'https://cdn.shopify.com/s/files/1/2034/7683/products/5a1c35asc_fc0c5a15-536a-4aea-ad6e-44ec057b50d1.jpg?v=1539636911']",53,womens,6,https://us.oneill.com/collections/womens-sale-accessories/products/ho8493001-cml-skipper
SHOP TALK TRUCKER HAT,HO8496003|BLK|ONE,$13.99,$18.00,BLACK,['ONE SIZE'],"['O-Neill Women-s foam trucker hat', 'Mesh sides, screen print on front panel', 'Adjustable back', 'Logo flag label', '55% Cotton, 45% Nylon']","['https://cdn.shopify.com/s/files/1/2034/7683/products/shop-talk-blk-back.jpg?v=1537559828', 'https://cdn.shopify.com/s/files/1/2034/7683/products/shop-talk-blk-front.jpg?v=1537559828']",54,womens,6,https://us.oneill.com/collections/womens-sale-accessories/products/ho8496003-blk-shop-talk
