产品名字,产品型号,产品价格,产品以前价格,产品颜色,产品尺寸,产品详情,产品图片,产品标题,产品位置,适合人群,产品页面编号,产品url
巴黎圣日耳曼 AW84,AQ9692-010,￥249,￥0,黑,['all'],"['休闲舒适', '巴黎圣日耳曼 AW84 可调节运动帽采用轻质不易撕裂面料打造，匠心融入球队细节设计，缔造日常舒适体验。', '其他细节', '不易撕裂面料具备出色耐用性，轻盈舒适', '背面可调式扣带打造个性化的贴合感', '刺绣孔眼，有助于增强空气流通效果', '五片式拼接设计，舒适耐用', '产品细节', '敬请注意，同款但不同配色的商品有可能在材质等方面有些许差异，本页面中的商品介绍内容仅供参考，商品具体信息请以实物为准。']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/pzpzktgidzlufp2gs22m/巴黎圣日耳曼-aw84-可调节运动帽-bGLngS.jpg'],可调节运动帽,22,男子,1,https://www.nike.com/cn/t/%E5%B7%B4%E9%BB%8E%E5%9C%A3%E6%97%A5%E8%80%B3%E6%9B%BC-aw84-%E5%8F%AF%E8%B0%83%E8%8A%82%E8%BF%90%E5%8A%A8%E5%B8%BD-bGLngS
"Jordan Pro ""He Got Game"" XIII",AA1314-405,￥249,￥0,超宝蓝/白色,['all'],"['休闲舒适', 'Jordan Pro ""He Got Game"" XIII 可调节运动帽采用经典六片式拼接设计，匠心融入经典细节，塑就出色耐用性和舒适感。', '其他细节', '六片式拼接设计，缔造经典贴合感', '刺绣孔眼，提升透气效果', '背面可调节扣合设计，打造专属舒适感', '产品细节', '敬请注意，同款但不同配色的商品有可能在材质等方面有些许差异，本页面中的商品介绍内容仅供参考，商品具体信息请以实物为准。如商品介绍内容中包含 Nike Flyknit 或气垫相关信息，请点击', '，获取产品技术说明和穿着注意事项。']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/mboa2ityluv5vsvdwy84/jordan-pro-he-got-game-13-可调节运动帽-G5ggkb.jpg'],可调节运动帽,23,男子,1,https://www.nike.com/cn/t/jordan-pro-he-got-game-13-%E5%8F%AF%E8%B0%83%E8%8A%82%E8%BF%90%E5%8A%A8%E5%B8%BD-G5ggkb/AA1314-405
"Jordan Pro ""He Got Game"" XIII",AA1314-091,￥249,￥0,碳素灰/大学红,['all'],"['休闲舒适', 'Jordan Pro ""He Got Game"" XIII 可调节运动帽采用经典六片式拼接设计，匠心融入经典细节，塑就出色耐用性和舒适感。', '其他细节', '六片式拼接设计，缔造经典贴合感', '刺绣孔眼，提升透气效果', '背面可调节扣合设计，打造专属舒适感', '产品细节', '敬请注意，同款但不同配色的商品有可能在材质等方面有些许差异，本页面中的商品介绍内容仅供参考，商品具体信息请以实物为准。如商品介绍内容中包含 Nike Flyknit 或气垫相关信息，请点击', '，获取产品技术说明和穿着注意事项。']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/nd28sm7lflar3ubre1ln/jordan-pro-he-got-game-13-可调节运动帽-G5ggkb.jpg'],可调节运动帽,23,男子,1,https://www.nike.com/cn/t/jordan-pro-he-got-game-13-%E5%8F%AF%E8%B0%83%E8%8A%82%E8%BF%90%E5%8A%A8%E5%B8%BD-G5ggkb/AA1314-091
"Jordan Pro ""He Got Game"" XIII",AA1314-010,￥249,￥0,黑/白色,['all'],"['休闲舒适', 'Jordan Pro ""He Got Game"" XIII 可调节运动帽采用经典六片式拼接设计，匠心融入经典细节，塑就出色耐用性和舒适感。', '其他细节', '六片式拼接设计，缔造经典贴合感', '刺绣孔眼，提升透气效果', '背面可调节扣合设计，打造专属舒适感', '产品细节', '敬请注意，同款但不同配色的商品有可能在材质等方面有些许差异，本页面中的商品介绍内容仅供参考，商品具体信息请以实物为准。如商品介绍内容中包含 Nike Flyknit 或气垫相关信息，请点击', '，获取产品技术说明和穿着注意事项。']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/mnaijechdpeptqczag2g/jordan-pro-he-got-game-13-可调节运动帽-G5ggkb.jpg'],可调节运动帽,23,男子,1,https://www.nike.com/cn/t/jordan-pro-he-got-game-13-%E5%8F%AF%E8%B0%83%E8%8A%82%E8%BF%90%E5%8A%A8%E5%B8%BD-G5ggkb/AA1314-010
Nike NRG AW84,882767-011,￥229,￥0,黑/黑,['all'],"['舒适速干', 'Nike NRG AW84 可调节运动帽采用速干面料，令你畅享干爽舒适的佩戴感受。', '其他细节', 'Dri-FIT 技术，帮助保持干爽舒适', 'AeroBill 科技，缔造轻盈透气表现', '背面可调式扣带打造个性化的贴合感', '五片式拼接设计，舒适耐用', '产品细节', '敬请注意，同款但不同配色的商品有可能在材质等方面有些许差异，本页面中的商品介绍内容仅供参考，商品具体信息请以实物为准。']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/xg1ywcqgnln8lkay2rft/nrg-aw84-可调节运动帽-j9VY1w.jpg'],可调节运动帽,24,男子,1,https://www.nike.com/cn/t/nrg-aw84-%E5%8F%AF%E8%B0%83%E8%8A%82%E8%BF%90%E5%8A%A8%E5%B8%BD-j9VY1w/882767-011
Nike NRG AW84,882767-013,￥229,￥0,黑/黑/白色/黑,['all'],"['舒适速干', 'Nike NRG AW84 可调节运动帽采用速干面料，令你畅享干爽舒适的佩戴感受。', '其他细节', 'Dri-FIT 技术，帮助保持干爽舒适', 'AeroBill 科技，缔造轻盈透气表现', '背面可调式扣带打造个性化的贴合感', '五片式拼接设计，舒适耐用', '产品细节', '敬请注意，同款但不同配色的商品有可能在材质等方面有些许差异，本页面中的商品介绍内容仅供参考，商品具体信息请以实物为准。']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/hmbvkbrtj0czzzylaqyp/nrg-aw84-可调节运动帽-j9VY1w.jpg'],可调节运动帽,24,男子,1,https://www.nike.com/cn/t/nrg-aw84-%E5%8F%AF%E8%B0%83%E8%8A%82%E8%BF%90%E5%8A%A8%E5%B8%BD-j9VY1w/882767-013
Nike NRG AW84,882767-101,￥229,￥0,白色/黑/白色/白色,['all'],"['舒适速干', 'Nike NRG AW84 可调节运动帽采用速干面料，令你畅享干爽舒适的佩戴感受。', '其他细节', 'Dri-FIT 技术，帮助保持干爽舒适', 'AeroBill 科技，缔造轻盈透气表现', '背面可调式扣带打造个性化的贴合感', '五片式拼接设计，舒适耐用', '产品细节', '敬请注意，同款但不同配色的商品有可能在材质等方面有些许差异，本页面中的商品介绍内容仅供参考，商品具体信息请以实物为准。']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/wyehzsgppc9qugerpqik/nrg-aw84-可调节运动帽-j9VY1w.jpg'],可调节运动帽,24,男子,1,https://www.nike.com/cn/t/nrg-aw84-%E5%8F%AF%E8%B0%83%E8%8A%82%E8%BF%90%E5%8A%A8%E5%B8%BD-j9VY1w/882767-101
Nike NRG AW84,882767-439,￥229,￥0,钴蓝色/黑,['all'],"['舒适速干', 'Nike NRG AW84 可调节运动帽采用速干面料，令你畅享干爽舒适的佩戴感受。', '其他细节', 'Dri-FIT 技术，帮助保持干爽舒适', 'AeroBill 科技，缔造轻盈透气表现', '背面可调式扣带打造个性化的贴合感', '五片式拼接设计，舒适耐用', '产品细节', '敬请注意，同款但不同配色的商品有可能在材质等方面有些许差异，本页面中的商品介绍内容仅供参考，商品具体信息请以实物为准。']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/mrjgvs787lny3tzekwrx/nrg-aw84-可调节运动帽-j9VY1w.jpg'],可调节运动帽,24,男子,1,https://www.nike.com/cn/t/nrg-aw84-%E5%8F%AF%E8%B0%83%E8%8A%82%E8%BF%90%E5%8A%A8%E5%B8%BD-j9VY1w/882767-439
Nike NRG AW84,882767-100,￥229,￥0,白色/黑,['all'],"['舒适速干', 'Nike NRG AW84 可调节运动帽采用速干面料，令你畅享干爽舒适的佩戴感受。', '其他细节', 'Dri-FIT 技术，帮助保持干爽舒适', 'AeroBill 科技，缔造轻盈透气表现', '背面可调式扣带打造个性化的贴合感', '五片式拼接设计，舒适耐用', '产品细节', '敬请注意，同款但不同配色的商品有可能在材质等方面有些许差异，本页面中的商品介绍内容仅供参考，商品具体信息请以实物为准。']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/qfsdnsadv9uhadwsym2l/nrg-aw84-可调节运动帽-j9VY1w.jpg'],可调节运动帽,24,男子,1,https://www.nike.com/cn/t/nrg-aw84-%E5%8F%AF%E8%B0%83%E8%8A%82%E8%BF%90%E5%8A%A8%E5%B8%BD-j9VY1w/882767-100
Nike Sportswear Futura Heritage 86,942212-060,￥229,￥0,煤黑/黑,['all'],"['专属舒适', 'Nike Sportswear Futura Heritage 86 可调节运动帽采用耐用六片式拼接和可调节扣合设计，打造专属贴合感。', '其他细节', 'AeroBill 科技，缔造轻盈透气表现', '背面可调式扣带打造个性化的贴合感', '经典六片式拼接设计，经久耐用', '刺绣孔眼营造出色的空气流通效果', '产品细节', '面料：100% 聚酯纤维。前片里料拼接：65% 聚酯纤维/35% 棉。', '手洗', '显示颜色： 煤黑/黑', '款式： 942212-060', '敬请注意，同款但不同配色的商品有可能在材质等方面有些许差异，本页面中的商品介绍内容仅供参考，商品具体信息请以实物为准。']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/kc3alw8cq13l5zpts0c4/sportswear-futura-heritage-86-可调节运动帽-HL1Xzn.jpg'],可调节运动帽,25,男子,1,https://www.nike.com/cn/t/sportswear-futura-heritage-86-%E5%8F%AF%E8%B0%83%E8%8A%82%E8%BF%90%E5%8A%A8%E5%B8%BD-HL1Xzn/942212-060
Nike Sportswear Futura Heritage 86,942212-327,￥229,￥0,军裤卡其/黑,['all'],"['专属舒适', 'Nike Sportswear Futura Heritage 86 可调节运动帽采用耐用六片式拼接和可调节扣合设计，打造专属贴合感。', '其他细节', 'AeroBill 科技，缔造轻盈透气表现', '背面可调式扣带打造个性化的贴合感', '经典六片式拼接设计，经久耐用', '刺绣孔眼营造出色的空气流通效果', '产品细节', '面料：100% 聚酯纤维。前片里料拼接：65% 聚酯纤维/35% 棉。', '手洗', '显示颜色： 军裤卡其/黑', '款式： 942212-327', '敬请注意，同款但不同配色的商品有可能在材质等方面有些许差异，本页面中的商品介绍内容仅供参考，商品具体信息请以实物为准。']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/mmfmmmzs0nxbjotxa3bo/sportswear-futura-heritage-86-可调节运动帽-HL1Xzn.jpg'],可调节运动帽,25,男子,1,https://www.nike.com/cn/t/sportswear-futura-heritage-86-%E5%8F%AF%E8%B0%83%E8%8A%82%E8%BF%90%E5%8A%A8%E5%B8%BD-HL1Xzn/942212-327
切尔西 Aerobill Classic99,928319-495,￥199,￥0,灯草蓝/白色/白色,['all'],"['挚爱球队，至上荣耀', '切尔西 Aerobill Classic99 可调节运动帽采用透气设计，搭配可调节魔术贴粘扣，定制专属凉爽舒适感受。', '其他细节', 'Dri-FIT 技术，帮助保持干爽舒适', 'AeroBill 科技，缔造轻盈透气表现', '可调式背面魔术贴粘扣设计，打造专属贴合感受', '产品细节', '面料/前片拼接（背面）：100% 聚酯纤维', '手洗', '显示颜色： 灯草蓝/白色/白色', '款式： 928319-495', '敬请注意，同款但不同配色的商品有可能在材质等方面有些许差异，本页面中的商品介绍内容仅供参考，商品具体信息请以实物为准。']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/d7rtv1hbsygx7kwudi44/切尔西-aerobill-classic99-可调节运动帽-w8D33G.jpg'],可调节运动帽,26,男子,1,https://www.nike.com/cn/t/%E5%88%87%E5%B0%94%E8%A5%BF-aerobill-classic99-%E5%8F%AF%E8%B0%83%E8%8A%82%E8%BF%90%E5%8A%A8%E5%B8%BD-w8D33G
Nike Heritage86 x Skepta QS,AO8234-010,￥229,￥0,黑/白色,['all'],"['舒适包覆', 'Nike Heritage86 x Skepta QS 运动帽采用柔软法式毛圈面料搭配耳部护翼设计，在寒冷天气为你缔造非凡舒适的包覆体验。', '其他细节', '产品细节', '产品细节', '面料：100% 聚酯纤维。', '里料：65% 聚酯纤维/35% 棉', '手洗', '显示颜色： 黑/白色', '款式： AO8234-010', '敬请注意，同款但不同配色的商品有可能在材质等方面有些许差异，本页面中的商品介绍内容仅供参考，商品具体信息请以实物为准。如商品介绍内容中包含 Nike Flyknit 或气垫相关信息，请点击', '，获取产品技术说明和穿着注意事项。']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/frr7vslddrl5eeda1u2k/heritage86-10-skepta-qs-运动帽-lB0xbG.jpg'],运动帽,27,男子,1,https://www.nike.com/cn/t/heritage86-10-skepta-qs-%E8%BF%90%E5%8A%A8%E5%B8%BD-lB0xbG
Nike Sportswear Pro,891284-010,￥199,￥0,黑/松绿/黑/白色,['all'],"['专属舒适', 'Nike Sportswear Pro 可调节运动帽采用经典六片式拼接和背面按扣设计，打造专属舒适感。', '其他细节', '产品细节', '面料/前片拼接（正面）：100% 聚酯纤维。前片拼接（背面）：80% 聚酯纤维/20% 棉。下帽檐：100% 棉。', '手洗', '显示颜色： 黑/松绿/黑/白色', '款式： 891284-010', '敬请注意，同款但不同配色的商品有可能在材质等方面有些许差异，本页面中的商品介绍内容仅供参考，商品具体信息请以实物为准。']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/bthrb4iziga2llxpal8y/sportswear-pro-可调节运动帽-gXTO9gxv.jpg'],可调节运动帽,28,男子,1,https://www.nike.com/cn/t/sportswear-pro-%E5%8F%AF%E8%B0%83%E8%8A%82%E8%BF%90%E5%8A%A8%E5%B8%BD-gXTO9gxv/891284-010
Nike Sportswear Pro,891284-100,￥199,￥0,白色/松绿/黑/黑,['all'],"['专属舒适', 'Nike Sportswear Pro 可调节运动帽采用经典六片式拼接和背面按扣设计，打造专属舒适感。', '其他细节', '产品细节', '面料/前片拼接（正面）：100% 聚酯纤维。前片拼接（背面）：80% 聚酯纤维/20% 棉。下帽檐：100% 棉。', '手洗', '显示颜色： 白色/松绿/黑/黑', '款式： 891284-100', '敬请注意，同款但不同配色的商品有可能在材质等方面有些许差异，本页面中的商品介绍内容仅供参考，商品具体信息请以实物为准。']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/dgoma0wiwhfuoapqhils/sportswear-pro-可调节运动帽-gXTO9gxv.jpg'],可调节运动帽,28,男子,1,https://www.nike.com/cn/t/sportswear-pro-%E5%8F%AF%E8%B0%83%E8%8A%82%E8%BF%90%E5%8A%A8%E5%B8%BD-gXTO9gxv/891284-100
国际米兰 H86,881715-480,￥199,￥0,游戏宝蓝/游戏宝蓝/白色,['all'],"['专属舒适', '国际米兰 H86 可调节运动帽采用经典六片式拼接和可调节固定带设计，打造专属贴合感。', '\n', '其他细节', '后部可调节固定带设计，缔造舒适的专属贴合感', '\n', '六片式拼接设计，缔造出色耐用性和舒适感', '刺绣孔眼，有效提升透气性', '产品细节', '面料：100% 棉。里料：65% 聚酯纤维/35% 棉。', '手洗', '显示颜色： 游戏宝蓝/游戏宝蓝/白色', '款式： 881715-480', '敬请注意，同款但不同配色的商品有可能在材质等方面有些许差异，本页面中的商品介绍内容仅供参考，商品具体信息请以实物为准。']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/tof4fja0xorra8rsipkp/国际米兰-h86-可调节运动帽-RHcXV5.jpg'],可调节运动帽,29,男子,1,https://www.nike.com/cn/t/%E5%9B%BD%E9%99%85%E7%B1%B3%E5%85%B0-h86-%E5%8F%AF%E8%B0%83%E8%8A%82%E8%BF%90%E5%8A%A8%E5%B8%BD-RHcXV5
Nike Sportswear Pro Swoosh,639534-100,￥199,￥0,白色/松绿/黑/黑,['all'],"['现代风范，专属舒适体验', 'Nike Sportswear Pro Swoosh 可调节运动帽依托平檐设计与 3D 刺绣元素，革新演绎经典运动风范，结合按扣式扣带设计，可供打造个性化专属贴合效果。', '其他细节', '六片式拼接设计搭配衬里镶边，塑就舒适穿戴感受', '刺绣孔眼提升透气效果', '可调节背面按扣，打造专属贴合感', '产品细节', '正面添加刺绣 Swoosh 标志', '面料/前片拼接（正面）：100% 聚酯纤维。前片拼接（背面）：80% 聚酯纤维/20% 棉。下帽檐：100% 棉。', '手洗', '显示颜色： 白色/松绿/黑/黑', '款式： 639534-100', '敬请注意，同款但不同配色的商品有可能在材质等方面有些许差异，本页面中的商品介绍内容仅供参考，商品具体信息请以实物为准。']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/tsw9eudoyrppkej2nkif/sportswear-pro-swoosh-可调节运动帽-48k3bx.jpg'],可调节运动帽,30,男子,1,https://www.nike.com/cn/t/sportswear-pro-swoosh-%E5%8F%AF%E8%B0%83%E8%8A%82%E8%BF%90%E5%8A%A8%E5%B8%BD-48k3bx/639534-100
Nike Sportswear Pro Swoosh,639534-618,￥199,￥0,热恋红/松绿/黑/白色,['all'],"['现代风范，专属舒适体验', 'Nike Sportswear Pro Swoosh 可调节运动帽依托平檐设计与 3D 刺绣元素，革新演绎经典运动风范，结合按扣式扣带设计，可供打造个性化专属贴合效果。', '其他细节', '六片式拼接设计搭配衬里镶边，塑就舒适穿戴感受', '刺绣孔眼提升透气效果', '可调节背面按扣，打造专属贴合感', '产品细节', '正面添加刺绣 Swoosh 标志', '面料/前片拼接（正面）：100% 聚酯纤维。前片拼接（背面）：80% 聚酯纤维/20% 棉。下帽檐：100% 棉。', '手洗', '显示颜色： 热恋红/松绿/黑/白色', '款式： 639534-618', '敬请注意，同款但不同配色的商品有可能在材质等方面有些许差异，本页面中的商品介绍内容仅供参考，商品具体信息请以实物为准。']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/a82frxyuzinjp12oduuh/sportswear-pro-swoosh-可调节运动帽-48k3bx.jpg'],可调节运动帽,30,男子,1,https://www.nike.com/cn/t/sportswear-pro-swoosh-%E5%8F%AF%E8%B0%83%E8%8A%82%E8%BF%90%E5%8A%A8%E5%B8%BD-48k3bx/639534-618
Nike Sportswear Pro Swoosh,639534-011,￥199,￥0,黑/松绿/黑/白色,['all'],"['现代风范，专属舒适体验', 'Nike Sportswear Pro Swoosh 可调节运动帽依托平檐设计与 3D 刺绣元素，革新演绎经典运动风范，结合按扣式扣带设计，可供打造个性化专属贴合效果。', '其他细节', '六片式拼接设计搭配衬里镶边，塑就舒适穿戴感受', '刺绣孔眼提升透气效果', '可调节背面按扣，打造专属贴合感', '产品细节', '正面添加刺绣 Swoosh 标志', '面料/前片拼接（正面）：100% 聚酯纤维。前片拼接（背面）：80% 聚酯纤维/20% 棉。下帽檐：100% 棉。', '手洗', '显示颜色： 黑/松绿/黑/白色', '款式： 639534-011', '敬请注意，同款但不同配色的商品有可能在材质等方面有些许差异，本页面中的商品介绍内容仅供参考，商品具体信息请以实物为准。']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/kt7iszd9oudwmglhw1yv/sportswear-pro-swoosh-可调节运动帽-48k3bx.jpg'],可调节运动帽,30,男子,1,https://www.nike.com/cn/t/sportswear-pro-swoosh-%E5%8F%AF%E8%B0%83%E8%8A%82%E8%BF%90%E5%8A%A8%E5%B8%BD-48k3bx/639534-011
Nike Air,891299-102,￥199,￥0,白色/大学红/黑/黑,['all'],"['专属舒适', 'Nike Air 可调节运动帽采用网眼后拼接和背面按扣式扣带设计，为你打造出色透气性和专属舒适体验。', '其他细节', '网眼后拼接，透气性出众', '背面按扣式扣带设计，缔造专属舒适感', '耐用五片式拼接设计', '产品细节', '面料：57% 棉/43% 聚酯纤维。前片拼接（背面）：92% 聚酯纤维/8% 棉。网眼布：100% 聚酯纤维。', '手洗', '显示颜色： 白色/大学红/黑/黑', '款式： 891299-102', '敬请注意，同款但不同配色的商品有可能在材质等方面有些许差异，本页面中的商品介绍内容仅供参考，商品具体信息请以实物为准。如商品介绍内容中包含 Nike Flyknit 或气垫相关信息，请点击', '，获取产品技术说明和穿着注意事项。']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/fbwxtxykeira3jtwcsk4/air-可调节运动帽-1WPN0k.jpg'],可调节运动帽,31,男子,1,https://www.nike.com/cn/t/air-%E5%8F%AF%E8%B0%83%E8%8A%82%E8%BF%90%E5%8A%A8%E5%B8%BD-1WPN0k/891299-102
Nike Air,891299-103,￥199,￥0,白色/信号蓝/黑/黑,['all'],"['专属舒适', 'Nike Air 可调节运动帽采用网眼后拼接和背面按扣式扣带设计，为你打造出色透气性和专属舒适体验。', '\n', '其他细节', '网眼后拼接，透气性出众', '背面按扣式扣带设计，缔造专属舒适感', '耐用五片式拼接设计', '产品细节', '面料：57% 棉/43% 聚酯纤维。前片拼接（背面）：92% 聚酯纤维/8% 棉。网眼布：100% 聚酯纤维。', '手洗', '显示颜色： 白色/信号蓝/黑/黑', '款式： 891299-103', '敬请注意，同款但不同配色的商品有可能在材质等方面有些许差异，本页面中的商品介绍内容仅供参考，商品具体信息请以实物为准。如商品介绍内容中包含 Nike Flyknit 或气垫相关信息，请点击', '，获取产品技术说明和穿着注意事项。']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/kfvsopawszp6pqunqvv6/air-可调节运动帽-1WPN0k.jpg'],可调节运动帽,31,男子,1,https://www.nike.com/cn/t/air-%E5%8F%AF%E8%B0%83%E8%8A%82%E8%BF%90%E5%8A%A8%E5%B8%BD-1WPN0k/891299-103
Nike Air,891299-677,￥199,￥0,队红/白色/灯草珊瑚红/煤黑,['all'],"['专属舒适', 'Nike Air 可调节运动帽采用网眼后拼接和背面按扣式扣带设计，为你打造出色透气性和专属舒适体验。', '其他细节', '产品细节', '面料：58% 棉/42% 聚酯纤维。前片拼接（背面）：92% 聚酯纤维/8% 棉。侧拼接/后拼接：100% 聚酯纤维。', '手洗', '显示颜色： 队红/白色/灯草珊瑚红/煤黑', '款式： 891299-677', '敬请注意，同款但不同配色的商品有可能在材质等方面有些许差异，本页面中的商品介绍内容仅供参考，商品具体信息请以实物为准。']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/uulmr6txktutw8y3avwg/air-可调节运动帽-1WPN0k.jpg'],可调节运动帽,31,男子,1,https://www.nike.com/cn/t/air-%E5%8F%AF%E8%B0%83%E8%8A%82%E8%BF%90%E5%8A%A8%E5%B8%BD-1WPN0k/891299-677
Nike Sportswear True AF-1,891298-010,￥199,￥0,黑/黑/黑,['all'],"['专属舒适', 'Nike Sportswear True AF-1 可调节运动帽采用经典六片式拼接和背面按扣设计，打造专属舒适感。', '其他细节', '背面按扣式扣带设计，缔造专属舒适感', '刺绣孔眼，有效提升透气性', '耐用六片式拼接设计', '产品细节', '面料/前片拼接（正面）：100% 聚酯纤维。前片拼接（背面）：80% 聚酯纤维/20% 棉。下帽檐：100% 棉。', '手洗', '显示颜色： 黑/黑/黑', '款式： 891298-010', '敬请注意，同款但不同配色的商品有可能在材质等方面有些许差异，本页面中的商品介绍内容仅供参考，商品具体信息请以实物为准。如商品介绍内容中包含 Nike Flyknit 或气垫相关信息，请点击', '，获取产品技术说明和穿着注意事项。']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/nfxfzdwbkh6vawfirn04/sportswear-true-af-1-可调节运动帽-moTBd2Rw.jpg'],可调节运动帽,32,男子,1,https://www.nike.com/cn/t/sportswear-true-af-1-%E5%8F%AF%E8%B0%83%E8%8A%82%E8%BF%90%E5%8A%A8%E5%B8%BD-moTBd2Rw/891298-010
Nike Sportswear True AF-1,891298-454,￥199,￥0,军械深海蓝/黑,['all'],"['专属舒适', 'Nike Sportswear True AF-1 可调节运动帽采用经典六片式拼接和背面按扣设计，打造专属舒适感。', '其他细节', '背面按扣式扣带设计，缔造专属舒适感', '刺绣孔眼，有效提升透气性', '耐用六片式拼接设计', '产品细节', '面料/前片拼接（正面）：100% 聚酯纤维。前片拼接（背面）：80% 聚酯纤维/20% 棉。下帽檐：100% 棉。', '手洗', '显示颜色： 军械深海蓝/黑', '款式： 891298-454', '敬请注意，同款但不同配色的商品有可能在材质等方面有些许差异，本页面中的商品介绍内容仅供参考，商品具体信息请以实物为准。如商品介绍内容中包含 Nike Flyknit 或气垫相关信息，请点击', '，获取产品技术说明和穿着注意事项。']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/nfjoiwkumtsplrmlemlz/sportswear-true-af-1-可调节运动帽-moTBd2Rw.jpg'],可调节运动帽,32,男子,1,https://www.nike.com/cn/t/sportswear-true-af-1-%E5%8F%AF%E8%B0%83%E8%8A%82%E8%BF%90%E5%8A%A8%E5%B8%BD-moTBd2Rw/891298-454
Nike Sportswear True AF-1,891298-011,￥199,￥0,黑/荧光黄,['all'],"['专属舒适', 'Nike Sportswear True AF-1 可调节运动帽采用经典六片式拼接和背面按扣设计，打造专属舒适感。', '其他细节', '背面按扣式扣带设计，缔造专属舒适感', '刺绣孔眼，有效提升透气性', '耐用六片式拼接设计', '产品细节', '面料/前片拼接（正面）：100% 聚酯纤维。前片拼接（背面）：80% 聚酯纤维/20% 棉。下帽檐：100% 棉。', '手洗', '显示颜色： 黑/荧光黄', '款式： 891298-011', '敬请注意，同款但不同配色的商品有可能在材质等方面有些许差异，本页面中的商品介绍内容仅供参考，商品具体信息请以实物为准。如商品介绍内容中包含 Nike Flyknit 或气垫相关信息，请点击', '，获取产品技术说明和穿着注意事项。']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/avsv54aqrgosdsefu6tm/sportswear-true-af-1-可调节运动帽-moTBd2Rw.jpg'],可调节运动帽,32,男子,1,https://www.nike.com/cn/t/sportswear-true-af-1-%E5%8F%AF%E8%B0%83%E8%8A%82%E8%BF%90%E5%8A%A8%E5%B8%BD-moTBd2Rw/891298-011
Nike Sportswear True AF-1,891298-100,￥199,￥0,白色/黑/白色,['all'],"['专属舒适', 'Nike Sportswear True AF-1 可调节运动帽采用经典六片式拼接和背面按扣设计，打造专属舒适感。', '其他细节', '背面按扣式扣带设计，缔造专属舒适感', '刺绣孔眼，有效提升透气性', '耐用六片式拼接设计', '产品细节', '面料/前片拼接（正面）：100% 聚酯纤维。前片拼接（背面）：80% 聚酯纤维/20% 棉。下帽檐：100% 棉。', '手洗', '显示颜色： 白色/黑/白色', '款式： 891298-100', '敬请注意，同款但不同配色的商品有可能在材质等方面有些许差异，本页面中的商品介绍内容仅供参考，商品具体信息请以实物为准。如商品介绍内容中包含 Nike Flyknit 或气垫相关信息，请点击', '，获取产品技术说明和穿着注意事项。']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/h0dofkanqswz3zfrw5yq/sportswear-true-af-1-可调节运动帽-moTBd2Rw.jpg'],可调节运动帽,32,男子,1,https://www.nike.com/cn/t/sportswear-true-af-1-%E5%8F%AF%E8%B0%83%E8%8A%82%E8%BF%90%E5%8A%A8%E5%B8%BD-moTBd2Rw/891298-100
Nike Sportswear Air True,805063-010,￥199,￥0,黑/黑/白色,['all'],"['酷爽包覆', 'Nike Sportswear Air True 按扣式运动帽采用透气面料，结合刺绣孔眼设计，助你保持干爽舒适。', '其他细节', '刺绣孔眼提升透气效果', '按扣式扣带设计，打造可调节的个性化贴合感', '六片式拼接设计，缔造经典舒适感', '产品细节', '面料：100% 聚酯纤维。前片拼接（背面）：92% 聚酯纤维/8% 棉。下帽檐：100% 棉。', '手洗', '显示颜色： 黑/黑/白色', '款式： 805063-010', '敬请注意，同款但不同配色的商品有可能在材质等方面有些许差异，本页面中的商品介绍内容仅供参考，商品具体信息请以实物为准。']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/rzr95ap7iowx3oxrsfxz/sportswear-air-true-按扣式运动帽-fcHSwQ.jpg'],按扣式运动帽,33,男子,1,https://www.nike.com/cn/t/sportswear-air-true-%E6%8C%89%E6%89%A3%E5%BC%8F%E8%BF%90%E5%8A%A8%E5%B8%BD-fcHSwQ
